customer_id,age,gender,city,income,registration_date,risk_category
11626,43,Female,Bengaluru,588681.9983134742,2022-01-17,Low
11627,43,Female,Chennai,604729.7864731492,2025-06-17,Low
11628,58,Male,Chennai,924316.3818852786,2022-08-15,Medium
11629,60,Male,Lucknow,739482.2801006851,2025-02-22,Medium
11630,55,Male,Jaipur,815424.1969996399,2020-05-07,Low
11631,54,Male,Pune,372096.28521415044,2022-06-15,Low
11632,63,Female,Jaipur,669174.127700902,2020-06-12,Medium
11633,61,Female,Ahmedabad,1220192.5327917095,2021-03-29,Medium
11634,54,Female,Bengaluru,354797.9449632711,2022-01-10,Low
11635,33,Male,Delhi,1237407.164689546,2022-08-02,Low
11636,23,Male,Bengaluru,865303.4446958562,2021-03-03,High
11637,49,Male,Kolkata,666753.2416859048,2022-01-11,Low
11638,31,Male,Lucknow,748894.7657758663,2021-11-09,Low
11639,43,Female,Hyderabad,1107628.36281853,2020-04-30,Low
11640,38,Female,Mumbai,230626.30731398903,2021-03-27,Low
11641,47,Female,Lucknow,1153857.2070593594,2021-06-15,Low
11642,24,Male,Lucknow,866410.9949500068,2023-07-19,High
11643,28,Female,Jaipur,1053060.7624787674,2023-11-11,High
11644,29,Female,Kolkata,362919.29183174815,2022-12-05,High
11645,41,Female,Mumbai,743133.4788298997,2022-11-11,Low
11646,33,Female,Bengaluru,217912.1078064097,2023-10-17,Low
11647,56,Male,Mumbai,1099395.807592848,2025-12-07,Medium
11648,38,Male,Jaipur,554322.8035642476,2022-10-02,Low
11649,49,Female,Hyderabad,550648.9416838044,2022-08-16,Low
11650,62,Female,Delhi,316392.6414171073,2022-11-14,Medium
11651,31,Female,Hyderabad,911092.3615129266,2022-07-31,Low
11652,43,Female,Delhi,817972.606458902,2020-07-27,Low
11653,59,Female,Kolkata,613032.4277107844,2024-08-02,Medium
11654,54,Male,Kolkata,865775.8082682071,2020-08-23,Low
11655,43,Female,Pune,605016.9366933829,2020-11-11,Low
11656,58,Female,Jaipur,360177.9748931585,2024-08-03,Medium
11657,34,Female,Jaipur,709050.4972205589,2022-08-08,Low
11658,48,Male,Hyderabad,1211179.6029159948,2023-06-19,Low
11659,36,Male,Jaipur,1042916.5911261279,2020-02-17,Low
11660,43,Male,Ahmedabad,913842.862115435,2025-06-13,Low
11661,51,Male,Mumbai,861006.1724028907,2024-01-27,Low
11662,64,Male,Pune,709167.2772786679,2023-02-22,Medium
11663,61,Female,Pune,983994.1796002463,2023-05-08,Medium
11664,58,Female,Lucknow,941330.9472539709,2021-08-21,Medium
11665,55,Male,Hyderabad,779221.6034831005,2023-05-18,Low
11666,55,Male,Pune,849770.1112441898,2021-02-20,Low
11667,56,Male,Lucknow,398534.8907861158,2022-05-25,Medium
11668,63,Female,Lucknow,679925.6881744736,2023-03-18,Medium
11669,40,Male,Chennai,501723.3543829339,2021-10-07,Low
11670,29,Male,Chennai,496955.2270340426,2023-07-27,High
11671,60,Male,Chennai,917568.3617169906,2023-09-12,Medium
11672,54,Female,Kolkata,483847.6628526835,2021-03-10,Low
11673,49,Male,Pune,992022.262567541,2024-06-07,Low
11674,58,Female,Chennai,1058000.112204192,2022-01-20,Medium
11675,46,Female,Jaipur,784573.9155334381,2021-04-30,Low
11676,57,Female,Jaipur,648620.9659828749,2025-08-21,Medium
11677,38,Female,Pune,1057755.7847447805,2022-07-28,Low
11678,45,Female,Lucknow,938092.3212934005,2022-08-20,Low
11679,42,Male,Bengaluru,1098794.9079777051,2024-08-12,Low
11680,23,Female,Hyderabad,529622.771701227,2020-04-10,High
11681,52,Female,Hyderabad,734912.8456463963,2023-10-05,Low
11682,54,Female,Pune,745358.7785782621,2025-01-07,Low
11683,51,Male,Delhi,852356.1650225514,2022-07-10,Low
11684,33,Female,Chennai,956221.6923853552,2024-07-30,Low
11685,33,Female,Hyderabad,834457.8325229491,2020-01-25,Low
11686,45,Female,Lucknow,1133850.6710263928,2024-01-01,Low
11687,45,Male,Jaipur,706313.7214261878,2023-09-28,Low
11688,32,Female,Mumbai,537747.4165183778,2020-09-24,Low
11689,34,Female,Lucknow,633582.8720124786,2023-09-08,Low
11690,48,Female,Bengaluru,602480.7039051733,2025-02-24,Low
11691,29,Female,Kolkata,686018.7381062316,2022-10-04,High
11692,31,Female,Hyderabad,732702.6776394412,2021-07-31,Low
11693,29,Female,Bengaluru,743305.8455433643,2021-07-14,High
11694,41,Female,Kolkata,857981.8742860487,2020-12-27,Low
11695,29,Male,Bengaluru,684726.1413138382,2020-05-06,High
11696,30,Male,Pune,1062200.2529768848,2021-09-14,Low
11697,28,Male,Mumbai,315451.2229878531,2023-10-18,High
11698,35,Female,Jaipur,243285.76277961116,2024-07-21,Low
11699,49,Male,Lucknow,1050327.3178079065,2022-10-01,Low
11700,23,Female,Delhi,1030683.1441122534,2025-11-15,High
11701,64,Male,Hyderabad,1109755.8876093873,2023-10-16,Medium
11702,29,Male,Kolkata,959181.7452299201,2022-11-22,High
11703,34,Female,Kolkata,800632.0729590516,2022-04-01,Low
11704,42,Female,Ahmedabad,735392.8469772459,2023-02-05,Low
11705,49,Female,Ahmedabad,399466.24921858014,2024-11-04,Low
11706,56,Female,Hyderabad,836917.6524209873,2025-05-08,Medium
11707,44,Female,Kolkata,440800.15440048266,2023-09-29,Low
11708,36,Male,Jaipur,1416528.618717682,2021-05-20,Low
11709,23,Female,Pune,541987.8691884762,2023-07-07,High
11710,33,Male,Ahmedabad,781141.730651165,2025-07-27,Low
11711,57,Male,Ahmedabad,1176602.7197875082,2025-09-02,Medium
11712,24,Female,Delhi,708492.8968942177,2020-08-03,High
11713,26,Male,Pune,710179.7677782369,2025-05-03,High
11714,24,Male,Bengaluru,200000.0,2021-01-21,High
11715,40,Female,Pune,472555.2964756935,2025-09-14,Low
11716,23,Female,Delhi,940384.2426220297,2021-03-30,High
11717,58,Male,Mumbai,1218208.7855864982,2020-01-05,Medium
11718,38,Male,Jaipur,577212.1989250757,2023-11-18,Low
11719,35,Male,Lucknow,849184.9707952015,2022-05-20,Low
11720,49,Female,Lucknow,1477113.3805296265,2025-03-08,Low
11721,48,Female,Mumbai,941700.4356458688,2020-04-26,Low
11722,31,Female,Mumbai,1044018.701482323,2020-04-06,Low
11723,24,Male,Bengaluru,608481.4380785744,2025-12-30,High
11724,57,Female,Mumbai,1188093.3417958906,2021-06-24,Medium
11725,59,Female,Pune,626922.3053044394,2024-12-18,Medium
11726,46,Male,Pune,582998.752499209,2022-08-19,Low
11727,43,Male,Ahmedabad,1169844.602485724,2022-10-22,Low
11728,60,Male,Delhi,640765.408621062,2020-09-15,Medium
11729,51,Female,Pune,799081.2651461875,2021-04-18,Low
11730,42,Female,Jaipur,1206546.3472451805,2024-04-10,Low
11731,51,Female,Lucknow,571469.7622480369,2025-05-19,Low
11732,49,Female,Chennai,740797.8584687894,2022-06-29,Low
11733,52,Female,Lucknow,647447.2363423861,2024-01-30,Low
11734,47,Female,Bengaluru,717817.8460147884,2023-03-08,Low
11735,64,Female,Jaipur,809810.4872559333,2025-06-21,Medium
11736,43,Male,Mumbai,1135024.4540611398,2024-12-10,Low
11737,42,Female,Bengaluru,1210572.7333129318,2022-09-07,Low
11738,22,Female,Delhi,838959.9374198858,2022-04-18,High
11739,58,Male,Delhi,618354.3289773316,2022-01-29,Medium
11740,34,Male,Bengaluru,969509.399060579,2023-06-12,Low
11741,42,Male,Lucknow,801316.2996843734,2025-12-12,Low
11742,30,Male,Pune,809474.4222618218,2025-04-25,Low
11743,38,Female,Kolkata,542044.2089978523,2023-09-16,Low
11744,42,Female,Jaipur,395728.64134297054,2020-03-19,Low
11745,52,Male,Lucknow,795270.005756434,2023-06-12,Low
11746,60,Male,Lucknow,532635.3108993969,2020-12-08,Medium
11747,43,Female,Bengaluru,667433.158789622,2022-01-26,Low
11748,33,Male,Chennai,1170665.7712734526,2025-08-07,Low
11749,27,Male,Jaipur,782460.7603178853,2024-08-01,High
11750,37,Female,Bengaluru,1076773.1122681596,2024-09-26,Low
11751,47,Male,Ahmedabad,874035.7481870942,2022-05-29,Low
11752,26,Female,Jaipur,945959.146383656,2025-02-08,High
11753,30,Male,Pune,662490.7839501634,2020-08-31,Low
11754,61,Female,Kolkata,1088227.8665469056,2023-06-01,Medium
11755,35,Male,Kolkata,877707.0663158811,2020-09-17,Low
11756,63,Female,Kolkata,733899.5350198236,2024-04-05,Medium
11757,51,Female,Chennai,877574.9824004663,2025-01-28,Low
11758,47,Male,Pune,621189.3780615428,2021-09-09,Low
11759,50,Male,Pune,726579.4712402325,2020-01-20,Low
11760,40,Male,Pune,786182.1416120772,2023-05-22,Low
11761,29,Male,Bengaluru,668577.7753268849,2023-01-07,High
11762,44,Male,Kolkata,1189680.0274797473,2025-05-02,Low
11763,63,Female,Jaipur,696204.2716142349,2020-09-24,Medium
11764,56,Female,Jaipur,1320629.9535471848,2021-07-14,Medium
11765,52,Female,Hyderabad,816816.7877947006,2024-01-15,Low
11766,56,Female,Jaipur,741417.5996974701,2022-11-29,Medium
11767,53,Male,Delhi,673893.0267323267,2024-01-24,Low
11768,26,Female,Ahmedabad,905602.3265055278,2022-05-08,High
11769,37,Female,Delhi,1023548.2331093671,2024-02-23,Low
11770,38,Female,Chennai,200000.0,2022-12-17,Low
11771,53,Male,Kolkata,801220.832871033,2023-07-19,Low
11772,59,Male,Delhi,302976.1135353092,2024-11-24,Medium
11773,53,Female,Jaipur,1045456.4217953006,2020-10-03,Low
11774,41,Male,Kolkata,1049921.5585987126,2021-04-19,Low
11775,23,Female,Ahmedabad,810243.4429317262,2023-08-13,High
11776,41,Male,Hyderabad,852098.591770127,2020-02-19,Low
11777,39,Male,Bengaluru,,2022-05-28,Low
11778,22,Male,Hyderabad,663178.4591313108,2021-02-22,High
11779,50,Female,Mumbai,646954.9844505778,2024-10-24,Low
11780,50,Male,Mumbai,687748.7666280541,2025-04-30,Low
11781,40,Female,Ahmedabad,1018043.5334261146,2020-03-16,Low
11782,61,Male,Mumbai,1120426.1659254166,2024-09-28,Medium
11783,27,Female,Chennai,952643.5601006567,2020-07-28,High
11784,60,Female,Lucknow,719148.3735375351,2021-01-28,Medium
11785,29,Female,Jaipur,613459.157083285,2025-05-11,High
11786,45,Female,Bengaluru,822631.0199026435,2025-06-16,Low
11787,41,Female,Lucknow,874130.5620539752,2023-01-31,Low
11788,35,Female,Delhi,744754.3989121987,2022-06-09,Low
11789,26,Male,Chennai,635233.4980005118,2022-04-22,High
11790,62,Female,Delhi,953813.8730849595,2020-08-31,Medium
11791,61,Male,Lucknow,978381.0722185799,2023-05-17,Medium
11792,55,Female,Mumbai,472016.577756478,2025-10-26,Low
11793,37,Female,Jaipur,704066.0355757413,2020-12-16,Low
11794,28,Male,Lucknow,994475.4232367944,2023-05-26,High
11795,37,Female,Jaipur,1047145.3032944418,2021-08-21,Low
11796,28,Male,Mumbai,816141.702861433,2024-12-31,High
11797,48,Female,Hyderabad,891333.5788848058,2021-04-08,Low
11798,35,Male,Chennai,,2023-07-20,Low
11799,35,Male,Delhi,1038577.1490103141,2023-06-27,Low
11800,54,Female,Jaipur,522697.5448698418,2022-04-03,Low
11801,54,Male,Jaipur,866901.3719160263,2021-10-01,Low
11802,41,Male,Jaipur,577785.3626756133,2025-03-12,Low
11803,57,Female,Ahmedabad,1072020.2306336649,2020-12-10,Medium
11804,28,Female,Kolkata,535413.264057036,2024-03-13,High
11805,53,Female,Mumbai,902122.2424913747,2020-05-26,Low
11806,24,Male,Lucknow,579124.8201876881,2025-05-04,High
11807,60,Male,Chennai,988106.0295844035,2025-07-03,Medium
11808,50,Male,Ahmedabad,909822.2400824656,2025-12-14,Low
11809,45,Female,Hyderabad,859915.8059488955,2020-08-26,Low
11810,43,Female,Ahmedabad,1290233.843167119,2024-10-12,Low
11811,27,Male,Kolkata,,2024-02-24,High
11812,45,Female,Mumbai,1031517.6865927438,2023-02-07,Low
11813,61,Female,Mumbai,1093003.1337155162,2024-04-15,Medium
11814,44,Female,Bengaluru,1031589.3773494519,2021-12-23,Low
11815,59,Female,Mumbai,630662.7965712108,2023-10-28,Medium
11816,31,Female,Hyderabad,741350.5478586673,2020-05-20,Low
11817,37,Male,Bengaluru,648509.071207256,2022-04-28,Low
11818,32,Male,Pune,725674.9648806757,2022-02-07,Low
11819,53,Female,Jaipur,589707.4755925469,2024-05-16,Low
11820,27,Female,Pune,709189.2719902049,2020-10-10,High
11821,45,Male,Chennai,1166906.7503489389,2024-12-13,Low
11822,54,Male,Mumbai,720190.5600928346,2022-10-09,Low
11823,33,Male,Chennai,826459.2229977873,2020-10-10,Low
11824,48,Male,Mumbai,618642.1018877785,2024-07-22,Low
11825,59,Male,Kolkata,796251.8937986054,2022-09-27,Medium
11826,39,Female,Ahmedabad,1006667.7029451074,2024-02-21,Low
11827,60,Male,Pune,922362.2579004065,2021-07-04,Medium
11828,34,Male,Mumbai,1154573.258526283,2024-12-24,Low
11829,61,Male,Ahmedabad,497548.04138017696,2024-07-15,Medium
11830,51,Male,Jaipur,610908.0457373217,2025-10-08,Low
11831,62,Female,Lucknow,696774.8041810767,2024-10-16,Medium
11832,34,Female,Delhi,1181229.4596605091,2022-12-29,Low
11833,55,Male,Mumbai,874696.3279097822,2024-04-20,Low
11834,57,Male,Kolkata,445734.7989804201,2022-06-24,Medium
11835,51,Female,Hyderabad,1073059.1709699852,2025-07-03,Low
11836,46,Male,Pune,827398.1647038771,2023-06-02,Low
11837,23,Male,Bengaluru,1022580.0404123692,2020-11-24,High
11838,57,Female,Bengaluru,1195887.7559095076,2022-08-08,Medium
11839,39,Female,Ahmedabad,555600.2347983718,2023-09-12,Low
11840,26,Male,Pune,1195808.3490100414,2020-12-15,High
11841,40,Male,Chennai,781449.7572225054,2022-09-21,Low
11842,63,Female,Bengaluru,696520.0291580148,2022-01-14,Medium
11843,39,Female,Mumbai,838665.818794591,2023-04-07,Low
11844,53,Female,Bengaluru,501874.8301034154,2025-11-11,Low
11845,42,Male,Jaipur,795017.9159846089,2021-10-22,Low
11846,31,Male,Mumbai,739327.0238653214,2022-06-17,Low
11847,58,Male,Chennai,565462.1929306891,2024-10-10,Medium
11848,43,Female,Hyderabad,638402.0992054681,2024-05-01,Low
11849,34,Male,Kolkata,1084530.0751464965,2023-08-15,Low
11850,38,Female,Delhi,755580.5463797152,2023-02-28,Low
11851,30,Male,Hyderabad,554817.3329797465,2020-01-24,Low
11852,45,Female,Jaipur,912039.8399442355,2025-10-24,Low
11853,35,Male,Chennai,991663.5658876039,2021-08-22,Low
11854,29,Female,Ahmedabad,799499.6338893796,2025-01-23,High
11855,58,Female,Delhi,491468.32876448263,2020-06-16,Medium
11856,40,Female,Jaipur,200000.0,2023-06-20,Low
11857,49,Female,Pune,574788.9278406764,2020-07-16,Low
11858,62,Male,Pune,1063564.5984018988,2023-09-06,Medium
11859,51,Female,Delhi,1040710.8489747822,2025-02-08,Low
11860,28,Male,Ahmedabad,600988.2386178379,2021-11-26,High
11861,47,Male,Jaipur,741020.442282408,2023-01-29,Low
11862,61,Female,Lucknow,974450.6958326622,2022-01-15,Medium
11863,32,Female,Chennai,765386.7606859818,2021-02-25,Low
11864,35,Male,Bengaluru,1034080.0154331599,2023-11-14,Low
11865,42,Male,Bengaluru,775693.6856976707,2025-11-22,Low
11866,29,Male,Kolkata,920399.4137361062,2024-06-04,High
11867,24,Male,Mumbai,719305.7241457985,2022-01-21,High
11868,49,Male,Lucknow,604018.5514069365,2025-05-16,Low
11869,50,Male,Jaipur,1091424.3776861513,2024-05-25,Low
11870,44,Male,Kolkata,424507.84996997647,2022-08-22,Low
11871,39,Female,Jaipur,650075.9468227815,2022-01-08,Low
11872,56,Male,Bengaluru,776414.2292127152,2024-04-17,Medium
11873,34,Male,Lucknow,1014664.8999424565,2022-12-10,Low
11874,33,Female,Bengaluru,580278.8563543252,2022-07-12,Low
11875,26,Male,Lucknow,831711.0162964399,2023-11-16,High
11876,60,Male,Pune,453370.12752584135,2023-10-02,Medium
11877,32,Female,Pune,910095.6805019656,2020-06-30,Low
11878,32,Male,Hyderabad,1255928.4398465855,2020-02-07,Low
11879,63,Male,Ahmedabad,310107.87707058724,2025-08-25,Medium
11880,52,Female,Delhi,618153.4679543242,2020-04-07,Low
11881,52,Female,Mumbai,1009233.9151090332,2024-05-30,Low
11882,34,Male,Mumbai,1535911.9233935662,2022-07-23,Low
11883,35,Female,Delhi,947016.1502450285,2023-11-03,Low
11884,63,Female,Kolkata,617640.4858549017,2022-09-15,Medium
11885,46,Male,Ahmedabad,762855.6055325315,2023-11-04,Low
11886,54,Female,Bengaluru,493286.65240924264,2024-11-19,Low
11887,54,Female,Kolkata,1001282.9650954494,2025-07-04,Low
11888,36,Male,Ahmedabad,1061526.2542856676,2024-11-24,Low
11889,37,Male,Jaipur,1151569.9275663402,2020-11-30,Low
11890,59,Female,Ahmedabad,717481.068042922,2022-12-19,Medium
11891,27,Female,Pune,598118.7099072239,2023-10-03,High
11892,46,Male,Hyderabad,1173741.5026137976,2022-12-20,Low
11893,36,Male,Bengaluru,1145205.6484744716,2021-02-23,Low
11894,25,Female,Pune,553031.4331831717,2021-06-18,High
11895,25,Male,Mumbai,706108.7753982476,2025-06-29,High
11896,51,Male,Pune,997380.5447200201,2022-01-28,Low
11897,55,Female,Kolkata,736940.9679837002,2021-12-08,Low
11898,48,Female,Bengaluru,807911.1038473161,2025-11-16,Low
11899,52,Male,Bengaluru,432724.0010372389,2025-02-27,Low
11900,53,Male,Delhi,519419.4949770307,2025-08-29,Low
11901,60,Female,Mumbai,777141.0195238105,2021-11-16,Medium
11902,30,Male,Chennai,625305.9248273403,2020-01-29,Low
11903,62,Female,Pune,512995.95668931364,2022-01-04,Medium
11904,29,Male,Pune,721463.9970954511,2023-09-06,High
11905,35,Male,Kolkata,580614.5026651899,2024-05-24,Low
11906,54,Male,Lucknow,807017.0691095858,2021-08-05,Low
11907,44,Female,Kolkata,1048123.6638863606,2021-09-09,Low
11908,42,Female,Pune,724683.5510291636,2021-11-07,Low
11909,33,Male,Ahmedabad,693479.2178208707,2020-04-29,Low
11910,23,Male,Chennai,1068424.5601667543,2021-06-21,High
11911,34,Female,Mumbai,983380.8412068887,2021-08-28,Low
11912,25,Female,Pune,999501.826239248,2025-02-11,High
11913,41,Male,Delhi,200000.0,2020-07-16,Low
11914,35,Female,Chennai,687923.6884688439,2025-01-25,Low
11915,51,Female,Pune,,2022-09-04,Low
11916,50,Male,Pune,593604.0297540214,2022-02-19,Low
11917,29,Male,Jaipur,1063397.6459509132,2025-01-08,High
11918,33,Female,Chennai,664135.5336743277,2021-05-08,Low
11919,62,Female,Kolkata,452402.39804048464,2022-08-29,Medium
11920,59,Male,Lucknow,861542.0239969665,2020-12-11,Medium
11921,47,Female,Kolkata,798096.4950149236,2020-06-04,Low
11922,23,Male,Mumbai,569393.1665469428,2022-09-27,High
11923,61,Male,Lucknow,1054469.1731882684,2023-01-02,Medium
11924,35,Female,Pune,932720.6741162629,2024-02-17,Low
11925,27,Male,Lucknow,931914.5118021889,2024-06-09,High
11926,63,Male,Pune,920991.601224278,2020-03-24,Medium
11927,61,Male,Hyderabad,1072398.6415939431,2020-02-03,Medium
11928,52,Male,Hyderabad,761148.5865089406,2024-07-19,Low
11929,38,Male,Kolkata,489610.91291611065,2023-02-15,Low
11930,46,Female,Bengaluru,748194.9461525832,2022-07-19,Low
11931,53,Male,Lucknow,386094.1029878131,2020-05-12,Low
11932,33,Male,Kolkata,534485.7381557778,2025-01-21,Low
11933,34,Male,Hyderabad,1204768.9452025767,2022-12-11,Low
11934,40,Female,Lucknow,524853.9143091751,2024-03-12,Low
11935,46,Male,Ahmedabad,506512.63967256877,2021-06-07,Low
11936,52,Male,Chennai,967405.5567968539,2025-09-09,Low
11937,58,Male,Ahmedabad,1015802.9320143687,2020-11-12,Medium
11938,46,Male,Jaipur,383422.3076270779,2021-10-23,Low
11939,37,Female,Hyderabad,862195.9639555726,2023-07-31,Low
11940,59,Female,Mumbai,662901.7492598807,2024-03-22,Medium
11941,64,Male,Lucknow,882644.2825096918,2024-01-05,Medium
11942,44,Female,Pune,724331.7015026278,2020-02-15,Low
11943,35,Female,Pune,458599.3254447915,2021-09-15,Low
11944,27,Female,Chennai,679660.6514890007,2021-08-15,High
11945,46,Male,Chennai,956446.9103337026,2022-02-14,Low
11946,44,Male,Mumbai,1285926.2061717543,2025-07-22,Low
11947,64,Male,Bengaluru,,2021-06-07,Medium
11948,33,Male,Mumbai,702268.5236747859,2023-08-31,Low
11949,34,Male,Pune,505088.1212430739,2020-01-11,Low
11950,57,Male,Chennai,760387.0501053795,2025-09-23,Medium
11951,60,Female,Hyderabad,705389.1851927021,2023-01-02,Medium
11952,55,Female,Pune,876444.7680533845,2020-01-11,Low
11953,27,Female,Jaipur,785093.7288950109,2022-07-16,High
11954,59,Female,Kolkata,919894.9271969888,2022-03-22,Medium
11955,61,Female,Jaipur,710073.6581315469,2022-08-29,Medium
11956,29,Male,Kolkata,1227279.2743903368,2024-10-31,High
11957,29,Male,Lucknow,945955.4706753695,2020-01-26,High
11958,61,Female,Jaipur,623326.3896698756,2023-05-16,Medium
11959,54,Male,Kolkata,1050277.6709660937,2025-11-10,Low
11960,55,Male,Jaipur,510997.3665369345,2020-07-19,Low
11961,36,Male,Bengaluru,586329.8692199745,2024-08-02,Low
11962,57,Male,Chennai,599753.3386738435,2022-06-27,Medium
11963,56,Male,Chennai,1132094.8318846382,2020-10-25,Medium
11964,43,Female,Lucknow,755312.0453067302,2024-02-12,Low
11965,44,Female,Ahmedabad,642828.4734855774,2025-05-11,Low
11966,61,Female,Pune,841025.9652578755,2020-08-09,Medium
11967,43,Male,Delhi,935517.0241709149,2023-07-26,Low
11968,26,Male,Delhi,1197295.3480437892,2022-11-19,High
11969,52,Male,Pune,425752.056680935,2023-06-16,Low
11970,34,Male,Lucknow,,2024-03-05,Low
11971,49,Female,Lucknow,283163.7524509547,2021-09-11,Low
11972,41,Male,Hyderabad,1026571.5565933984,2025-08-14,Low
11973,54,Female,Kolkata,1090820.483001351,2022-04-09,Low
11974,37,Female,Jaipur,1103767.4113170544,2023-03-09,Low
11975,50,Female,Lucknow,942209.5043661161,2023-12-16,Low
11976,44,Female,Hyderabad,533724.2930620781,2021-04-26,Low
11977,45,Male,Pune,986769.8694137466,2022-10-07,Low
11978,55,Male,Jaipur,533123.4761736422,2025-01-07,Low
11979,28,Female,Mumbai,565325.5553238564,2024-09-28,High
11980,59,Male,Lucknow,685933.68268833,2021-03-06,Medium
11981,58,Male,Delhi,,2021-03-24,Medium
11982,25,Male,Jaipur,860175.806258055,2023-01-29,High
11983,55,Female,Chennai,626149.8727193888,2023-09-12,Low
11984,63,Female,Hyderabad,882423.8863291023,2022-06-07,Medium
11985,43,Female,Pune,456920.3185789986,2025-10-12,Low
11986,26,Female,Chennai,809703.3806590023,2023-08-05,High
11987,63,Female,Mumbai,731885.6854402545,2023-11-04,Medium
11988,44,Female,Jaipur,1053457.2813874977,2024-10-26,Low
11989,36,Female,Ahmedabad,1078617.916472706,2024-09-10,Low
11990,52,Male,Bengaluru,757510.2888771726,2023-08-12,Low
11991,30,Female,Lucknow,310128.3027772963,2020-02-17,Low
11992,64,Male,Bengaluru,431432.0047506419,2020-10-21,Medium
11993,46,Female,Bengaluru,1080936.045108276,2022-08-04,Low
11994,46,Male,Pune,764160.8265894396,2022-05-05,Low
11995,42,Male,Delhi,1237288.665679467,2025-01-10,Low
11996,30,Male,Jaipur,1024173.2376521195,2020-03-30,Low
11997,59,Male,Hyderabad,863792.8067726397,2022-06-16,Medium
11998,43,Female,Pune,832137.4405019651,2021-07-11,Low
11999,64,Female,Ahmedabad,512777.3835450502,2021-11-23,Medium
12000,44,Female,Chennai,642171.5117279396,2021-01-04,Low
12001,25,Female,Ahmedabad,904069.1972827457,2025-03-03,High
12002,50,Female,Hyderabad,713728.5601520597,2022-09-02,Low
12003,36,Female,Lucknow,,2021-05-09,Low
12004,22,Female,Delhi,1057309.5936533671,2025-12-03,High
12005,51,Female,Bengaluru,755085.897114483,2020-12-13,Low
12006,50,Female,Kolkata,692114.0316588685,2021-05-30,Low
12007,41,Female,Lucknow,575923.0885254438,2025-07-16,Low
12008,54,Female,Kolkata,1008721.4941684656,2025-05-25,Low
12009,62,Male,Pune,988375.0716304813,2020-01-22,Medium
12010,57,Male,Hyderabad,1346769.7707731342,2020-01-30,Medium
12011,43,Male,Ahmedabad,844214.8978188027,2020-05-20,Low
12012,34,Male,Ahmedabad,775840.4376647627,2020-09-13,Low
12013,28,Male,Pune,916831.4290281759,2025-05-23,High
12014,29,Female,Bengaluru,,2024-08-03,High
12015,49,Female,Bengaluru,578671.0845678693,2022-05-19,Low
12016,64,Male,Delhi,822195.0980539416,2020-10-04,Medium
12017,30,Female,Pune,914452.910147931,2025-02-15,Low
12018,46,Male,Kolkata,931023.0803490339,2021-11-04,Low
12019,37,Female,Pune,911016.6316936048,2023-08-21,Low
12020,31,Female,Delhi,1065972.2354477693,2023-06-22,Low
12021,32,Male,Hyderabad,930129.9491646711,2024-04-20,Low
12022,52,Male,Mumbai,867650.1433161217,2020-04-13,Low
12023,33,Male,Delhi,,2022-10-05,Low
12024,52,Female,Pune,861469.6689726827,2023-06-17,Low
12025,35,Male,Chennai,757287.3405650432,2025-12-30,Low
12026,53,Female,Lucknow,519596.4210035877,2025-12-15,Low
12027,38,Female,Bengaluru,,2021-02-02,Low
12028,56,Female,Delhi,929549.2941721259,2021-04-18,Medium
12029,22,Female,Bengaluru,906350.9116828714,2020-08-24,High
12030,50,Male,Hyderabad,938898.7381898582,2020-12-13,Low
12031,25,Male,Lucknow,,2024-02-15,High
12032,44,Male,Lucknow,738318.0579128318,2023-01-02,Low
12033,49,Male,Chennai,1242510.6941517107,2025-11-24,Low
12034,37,Female,Ahmedabad,837058.839072455,2025-11-13,Low
12035,33,Male,Jaipur,200000.0,2024-03-18,Low
12036,42,Male,Delhi,200000.0,2021-03-25,Low
12037,38,Male,Bengaluru,1101235.932103491,2022-02-26,Low
12038,61,Male,Hyderabad,341501.0837397377,2020-09-13,Medium
12039,34,Female,Pune,663915.9484659474,2024-06-14,Low
12040,53,Female,Kolkata,496048.9133097702,2025-01-20,Low
12041,58,Female,Kolkata,724356.8483032711,2025-05-17,Medium
12042,36,Female,Lucknow,896527.4895430781,2024-09-16,Low
12043,33,Male,Pune,633835.841454748,2022-05-15,Low
12044,36,Female,Mumbai,596097.9872989506,2022-07-06,Low
12045,55,Male,Ahmedabad,982320.2540297046,2024-05-11,Low
12046,27,Male,Jaipur,1457969.9869946935,2022-05-27,High
12047,38,Male,Delhi,935106.2884637506,2024-10-17,Low
12048,41,Male,Mumbai,571494.1761703272,2021-04-10,Low
12049,30,Female,Hyderabad,1017784.5462654448,2024-12-21,Low
12050,26,Female,Delhi,1236034.598332635,2024-12-28,High
12051,44,Male,Kolkata,1065835.74632526,2023-02-16,Low
12052,54,Female,Bengaluru,414071.9652622173,2024-05-16,Low
12053,59,Female,Jaipur,,2025-05-25,Medium
12054,35,Male,Ahmedabad,685240.3634222796,2021-04-22,Low
12055,38,Male,Pune,813129.0050873975,2020-01-22,Low
12056,40,Female,Pune,706462.846587836,2025-05-27,Low
12057,54,Male,Pune,985687.2577151898,2023-03-22,Low
12058,22,Female,Chennai,711762.7765199369,2024-03-12,High
12059,34,Male,Ahmedabad,1154458.0231838627,2021-05-28,Low
12060,48,Male,Hyderabad,799257.3875713656,2024-02-12,Low
12061,27,Male,Chennai,744130.4192995736,2022-02-25,High
12062,27,Male,Bengaluru,942943.5607833706,2021-06-26,High
12063,54,Female,Bengaluru,889302.4754386613,2021-01-23,Low
12064,51,Female,Delhi,950104.4290503754,2022-07-03,Low
